,Company Name,Detail,Status Rocket, Rocket,Status Mission,Year,Month,Day of Week,Date,Time in Min,Country
646,ISA,Safir-1B+ | Unknown Payload,StatusActive,,Failure,2012,May,Wed,23,,Iran
647,SpaceX,Falcon 9 v1.0 | COTS-2+,StatusRetired,59.5 ,Success,2012,May,Tue,22,464.0,USA
648,MHI,"H-IIA 202 | Shizuku, KOMPSAT 3 & Others",StatusActive,90.0 ,Success,2012,May,Thu,17,999.0,Japan
649,Arianespace,"Ariane 5 ECA | JCSAT-13, Vinasat-2",StatusActive,200.0 ,Success,2012,May,Tue,15,1333.0,France
650,ULA,Atlas V 531 | AEHF-2,StatusActive,140.0 ,Success,2012,May,Fri,4,1122.0,USA
651,ISRO,PSLV-XL | RISAT-1,StatusActive,31.0 ,Success,2012,Apr,Thu,26,17.0,India
652,ISRO,PSLV-XL | PSLV- C19 RISAT-1,StatusActive,31.0 ,Success,2012,Apr,Thu,26,,India
653,KCST,Unha-3 | Kwangmyngsng-3,StatusActive,,Failure,2012,Apr,Thu,12,1358.0,North Korea
654,ULA,"Delta IV Medium+ (5,2) | NROL-25",StatusRetired,,Success,2012,Apr,Tue,3,1392.0,USA
655,Arianespace,Ariane 5 ES | Edoardo Amaldi ATV,StatusRetired,,Success,2012,Mar,Fri,23,274.0,France
656,ULA,Atlas V 551 | MUOS-1,StatusActive,153.0 ,Success,2012,Feb,Fri,24,1335.0,USA
657,ESA,"Vega | Lares, AlmaSat-1 & 7 cubesats",StatusActive,37.0 ,Success,2012,Feb,Mon,13,600.0,France
658,ISA,Safir-1B | Navid,StatusRetired,,Success,2012,Feb,Fri,3,,Iran
659,ULA,"Delta IV Medium+ (5,4) | WGS-4",StatusRetired,,Success,2012,Jan,Fri,20,38.0,USA
660,Arianespace,"Soyuz ST-A/Fregat | Pl??iades 1A, SSOT, Elisa",StatusActive,80.0 ,Success,2011,Dec,Sat,17,123.0,France
661,MHI,H-IIA 202 | IGS-Radar 3,StatusActive,90.0 ,Success,2011,Dec,Mon,12,81.0,Japan
662,ULA,Atlas V 541 | Mars Science Laboratory,StatusActive,145.0 ,Success,2011,Nov,Sat,26,902.0,USA
663,Roscosmos,Zenit-2 FG | Fobos-Grunt & Yinghuo 1,StatusActive,,Success,2011,Nov,Tue,8,1216.0,Kazakhstan
664,CASC,Long March 2F/G | Shenzhou 8,StatusActive,,Success,2011,Oct,Mon,31,1318.0,China
665,ULA,Delta II 7920-10C | Suomi NPP / ELaNa III,StatusRetired,,Success,2011,Oct,Fri,28,588.0,USA
666,Arianespace,Soyuz ST-B/Fregat-MT | Galileo IOV FM01-FM02,StatusActive,,Success,2011,Oct,Fri,21,450.0,France
667,ISRO,PSLV-CA | Megha-Tropiques & Rideshares,StatusActive,21.0 ,Success,2011,Oct,Wed,12,331.0,India
668,Land Launch,Zenit-3 SLB | Intelsat 18,StatusActive,,Success,2011,Oct,Wed,5,1260.0,Kazakhstan
669,CASC,Long March 2F/T | Tiangong-1,StatusActive,,Success,2011,Sep,Thu,29,1276.0,China
670,Northrop,Minotaur IV | TacSat-4,StatusActive,46.0 ,Success,2011,Sep,Tue,27,949.0,USA
671,Sea Launch,Zenit-3 SL | Atlantic Bird 7,StatusActive,,Success,2011,Sep,Sat,24,1217.0,Pacific Ocean
672,MHI,H-IIA 202 | IGS-Optical 4,StatusActive,90.0 ,Success,2011,Sep,Fri,23,276.0,Japan
673,Arianespace,"Ariane 5 ECA | Arabsat-5C, SES-2",StatusActive,200.0 ,Success,2011,Sep,Wed,21,1298.0,France
674,MHI,H-IIA 202 | Michibiki 1,StatusActive,90.0 ,Success,2011,Sep,Sun,11,677.0,Japan
675,ULA,Delta II 7920H-10C | GRAIL,StatusRetired,,Success,2011,Sep,Sat,10,788.0,USA
676,Kosmotras,Dnepr | Sich 2 & Others,StatusRetired,29.0 ,Success,2011,Aug,Wed,17,432.0,Russia
677,Arianespace,"Ariane 5 ECA | Astra 1N, BSAT-3C (JCSAT-110R)",StatusActive,200.0 ,Success,2011,Aug,Sat,6,1372.0,France
678,ULA,Atlas V 551 | Juno,StatusActive,153.0 ,Success,2011,Aug,Fri,5,985.0,USA
679,Roscosmos,Zenit-3 SLBF | Spektr-R,StatusActive,,Success,2011,Jul,Mon,18,151.0,Kazakhstan
680,ULA,"Delta IV Medium+ (4,2) | GPS IIF-2",StatusRetired,164.0 ,Success,2011,Jul,Sat,16,401.0,USA
681,ISRO,PSLV-XL | GSAT-12,StatusActive,31.0 ,Success,2011,Jul,Fri,15,678.0,India
682,NASA,Space Shuttle Atlantis | STS-135,StatusRetired,450.0 ,Success,2011,Jul,Fri,8,929.0,USA
683,Northrop,Minotaur I | ORS-1,StatusActive,40.0 ,Success,2011,Jun,Thu,30,189.0,USA
684,ISA,Safir-1A | Rasad 1,StatusRetired,,Success,2011,Jun,Wed,15,,Iran
685,ULA,Delta II 7320-10C | SAC-D,StatusRetired,,Success,2011,Jun,Fri,10,860.0,USA
686,Arianespace,"Ariane 5 ECA | ST-2, GSAT-8",StatusActive,200.0 ,Success,2011,May,Fri,20,1238.0,France
687,NASA,Space Shuttle Endeavour | STS-134,StatusRetired,450.0 ,Success,2011,May,Mon,16,776.0,USA
688,ULA,Atlas V 401 | SBIRS GEO-1,StatusActive,109.0 ,Success,2011,May,Sat,7,1090.0,USA
689,Arianespace,"Ariane 5 ECA | Yahsat 1A, Intelsat 28 (New Dawn)",StatusActive,200.0 ,Success,2011,Apr,Fri,22,1297.0,France
690,ISRO,PSLV-G | ResourceSat-2 & X-Sat & YouthSat,StatusRetired,25.0 ,Success,2011,Apr,Wed,20,282.0,India
691,ULA,Atlas V 411 | NROL-34,StatusActive,115.0 ,Success,2011,Apr,Fri,15,264.0,USA
692,ULA,"Delta IV Medium+ (4,2) | NROL-27",StatusRetired,164.0 ,Success,2011,Mar,Fri,11,1358.0,USA
693,ULA,Atlas V 501 | OTV-2,StatusActive,120.0 ,Success,2011,Mar,Sat,5,1366.0,USA
694,Northrop,"Minotaur C (Taurus) | Glory, KySat-1, Hermes, and Explorer-1 [PRIME]",StatusActive,45.0 ,Failure,2011,Mar,Fri,4,609.0,USA
695,NASA,Space Shuttle Discovery | STS-133,StatusRetired,450.0 ,Success,2011,Feb,Thu,24,1313.0,USA
696,Arianespace,Ariane 5 ES | Johannes Kepler ATV,StatusRetired,,Success,2011,Feb,Tue,15,1333.0,France
697,Northrop,Minotaur I | NROL-66,StatusActive,40.0 ,Success,2011,Feb,Sun,6,746.0,USA
698,VKS RF,Rokot/Briz KM | Cosmos 2470,StatusRetired,41.8 ,Partial Failure,2011,Feb,Tue,1,840.0,Russia
699,MHI,H-IIB | HTV-2,StatusRetired,112.5 ,Success,2011,Jan,Sat,22,337.0,Japan
700,ULA,Delta IV Heavy | NROL-49,StatusActive,350.0 ,Success,2011,Jan,Thu,20,1270.0,USA
701,Roscosmos,Zenit-3 SLBF | Elektro-L n†­1,StatusActive,,Success,2011,Jan,Thu,20,749.0,Kazakhstan
702,Arianespace,"Ariane 5 ECA | Koreasat 6, Hispasat-1E",StatusActive,200.0 ,Success,2010,Dec,Wed,29,1287.0,France
703,ISRO,GSLV Mk I | GSAT-5P,StatusRetired,47.0 ,Failure,2010,Dec,Sat,25,634.0,India
704,SpaceX,Falcon 9 v1.0 | COTS-1,StatusRetired,59.5 ,Success,2010,Dec,Wed,8,943.0,USA
705,Arianespace,"Ariane 5 ECA | Intelsat 17, HYLAS-1",StatusActive,200.0 ,Success,2010,Nov,Fri,26,1119.0,France
706,ULA,Delta IV Heavy | NROL-32,StatusActive,350.0 ,Success,2010,Nov,Sun,21,1378.0,USA
707,Northrop,Minotaur IV | STP-S26,StatusActive,46.0 ,Success,2010,Nov,Sat,20,85.0,USA
708,ULA,Delta II 7420-10C | COSMO-4,StatusRetired,,Success,2010,Nov,Sat,6,140.0,USA
709,Arianespace,"Ariane 5 ECA | Eutelsat W3B, BSAT-3B",StatusActive,200.0 ,Success,2010,Oct,Thu,28,1431.0,France
710,VKS RF,Molniya-M /Block 2BL | Cosmos 2469,StatusRetired,,Success,2010,Sep,Thu,30,1021.0,Russia
711,Northrop,Minotaur IV | SBSS,StatusActive,46.0 ,Success,2010,Sep,Sun,26,281.0,USA
712,ULA,Atlas V 501 | NROL-41,StatusActive,120.0 ,Success,2010,Sep,Tue,21,243.0,USA
713,VKS RF,"Rokot/Briz KM | Cosmos 2467, 2468 and Goniets-M 12",StatusRetired,41.8 ,Success,2010,Sep,Wed,8,210.0,Russia
714,ULA,Atlas V 531 | AEHF-1,StatusActive,140.0 ,Success,2010,Aug,Sat,14,667.0,USA
715,Arianespace,"Ariane 5 ECA | Nilesat-201, Rascom-QAF 1R",StatusActive,200.0 ,Success,2010,Aug,Wed,4,1245.0,France
716,ISRO,PSLV-CA | Cartosat-2B & Rideshares,StatusActive,21.0 ,Success,2010,Jul,Mon,12,232.0,India
717,Arianespace,"Ariane 5 ECA | Arabsat-5A, COMS-1",StatusActive,200.0 ,Success,2010,Jun,Sat,26,1301.0,France
718,IAI,Shavit-2 | Ofek-9,StatusActive,,Success,2010,Jun,Tue,22,,Israel
719,Kosmotras,Dnepr | TanDEM-X,StatusRetired,29.0 ,Success,2010,Jun,Mon,21,134.0,Kazakhstan
720,Kosmotras,Dnepr | Picard & Others,StatusRetired,29.0 ,Success,2010,Jun,Tue,15,882.0,Russia
721,KARI,Naro-1 | STSAT-2B,StatusRetired,,Failure,2010,Jun,Thu,10,481.0,South Korea
722,SpaceX,Falcon 9 v1.0 | Flight 1,StatusRetired,59.5 ,Success,2010,Jun,Fri,4,1125.0,USA
723,Eurockot,Rokot/Briz KM | SERVIS-2,StatusRetired,41.8 ,Success,2010,Jun,Wed,2,119.0,Russia
724,ULA,"Delta IV Medium+ (4,2) | GPS IIF-1",StatusRetired,164.0 ,Success,2010,May,Fri,28,180.0,USA
725,Arianespace,Ariane 5 ECA | Astra 3B  & COMSATBw-2,StatusActive,200.0 ,Success,2010,May,Fri,21,1321.0,France
726,NASA,Space Shuttle Atlantis | STS-132,StatusRetired,450.0 ,Success,2010,May,Fri,14,1100.0,USA
727,MHI,"H-IIA 202 | Akatsuki, IKAROS & Others",StatusActive,90.0 ,Success,2010,May,Mon,10,1318.0,Japan
728,Roscosmos,Soyuz U | Progress M-05M,StatusRetired,,Success,2010,Apr,Wed,28,1035.0,Kazakhstan
729,VKS RF,Cosmos-3M (11K65M) | Cosmos 2463,StatusRetired,,Success,2010,Apr,Tue,27,65.0,Russia
730,ULA,Atlas V 501 | OTV-1,StatusActive,120.0 ,Success,2010,Apr,Thu,22,1432.0,USA
731,ISRO,GSLV Mk II | GSAT-4,StatusActive,47.0 ,Failure,2010,Apr,Thu,15,657.0,India
732,Kosmotras,Dnepr | CryoSat-2,StatusRetired,29.0 ,Success,2010,Apr,Thu,8,837.0,Kazakhstan
733,NASA,Space Shuttle Discovery | STS-131,StatusRetired,450.0 ,Success,2010,Apr,Mon,5,621.0,USA
734,Roscosmos,Soyuz FG | Soyuz TMA-18,StatusRetired,,Success,2010,Apr,Fri,2,244.0,Kazakhstan
735,ULA,"Delta IV Medium+ (4,2) | GOES 15",StatusRetired,164.0 ,Success,2010,Mar,Thu,4,1437.0,USA
736,ULA,Atlas V 401 | SDO,StatusActive,109.0 ,Success,2010,Feb,Thu,11,923.0,USA
737,NASA,Space Shuttle Endeavour | STS-130,StatusRetired,450.0 ,Success,2010,Feb,Mon,8,554.0,USA
738,Roscosmos,Soyuz U | Soyuz-U,StatusRetired,,Success,2010,Feb,Wed,3,225.0,Kazakhstan
739,Arianespace,Ariane 5 GS | Helios 2B,StatusRetired,,Success,2009,Dec,Fri,18,986.0,France
740,ULA,Delta II 7320-10C | WISE,StatusRetired,,Success,2009,Dec,Mon,14,849.0,USA
741,ULA,"Delta IV Medium+ (5,4) | WGS-3",StatusRetired,,Success,2009,Dec,Sun,6,107.0,USA
742,Land Launch,Zenit-3 SLB | Intelsat 15,StatusActive,,Success,2009,Nov,Mon,30,1260.0,Kazakhstan
743,MHI,H-IIA 202 | IGS-Optical 3,StatusActive,90.0 ,Success,2009,Nov,Sat,28,81.0,Japan
744,ULA,Atlas V 431 | Intersat 14,StatusActive,130.0 ,Success,2009,Nov,Mon,23,415.0,USA
745,NASA,Space Shuttle Atlantis | STS-129,StatusRetired,450.0 ,Success,2009,Nov,Mon,16,1168.0,USA
746,Eurockot,Rokot/Briz KM | SMOS and Proba-2,StatusRetired,41.8 ,Success,2009,Nov,Mon,2,110.0,Russia
747,Arianespace,Ariane 5 ECA | NSS-12 & Thor-6,StatusActive,200.0 ,Success,2009,Oct,Thu,29,1200.0,France
748,NASA,Ares 1-X | Ares 1-X Test Flight,StatusRetired,450.0 ,Success,2009,Oct,Wed,28,930.0,USA
749,ULA,Atlas V 401 | DMSP-5D3-F18,StatusActive,109.0 ,Success,2009,Oct,Sun,18,972.0,USA
750,ULA,Delta II 7920-10C | WorldView-2,StatusRetired,,Success,2009,Oct,Thu,8,1131.0,USA
751,Arianespace,Ariane 5 ECA | Amazonas 2 & COMSATBw-1,StatusActive,200.0 ,Success,2009,Oct,Thu,1,1319.0,France
752,ULA,Delta II 7920-10C | STSS Demo,StatusRetired,,Success,2009,Sep,Fri,25,740.0,USA
753,ISRO,PSLV-CA | Oceansat-2 & Rideshares,StatusActive,21.0 ,Success,2009,Sep,Wed,23,381.0,India
754,MHI,H-IIB | HTV-1,StatusRetired,112.5 ,Success,2009,Sep,Thu,10,1021.0,Japan
755,ULA,Atlas V 401 | PAN,StatusActive,109.0 ,Success,2009,Sep,Tue,8,1295.0,USA
756,NASA,Space Shuttle Discovery | STS-128,StatusRetired,450.0 ,Success,2009,Aug,Fri,28,239.0,USA
757,KARI,Naro-1 | STSAT-2A,StatusRetired,,Failure,2009,Aug,Tue,25,480.0,South Korea
758,Arianespace,Ariane 5 ECA | JCSAT-12 & Optus D3,StatusActive,200.0 ,Success,2009,Aug,Fri,21,1329.0,France
759,ULA,Delta II 7925 | GPS IIRM-8,StatusRetired,,Success,2009,Aug,Mon,17,635.0,USA
760,Kosmotras,Dnepr | DubaiSat 1 & Others,StatusRetired,29.0 ,Success,2009,Jul,Wed,29,1126.0,Kazakhstan
761,VKS RF,Cosmos-3M (11K65M) | Cosmos 2454,StatusRetired,,Success,2009,Jul,Tue,21,237.0,Russia
762,NASA,Space Shuttle Endeavour | STS-127,StatusRetired,450.0 ,Success,2009,Jul,Wed,15,1323.0,USA
763,SpaceX,Falcon 1 | RazakSat,StatusRetired,7.0 ,Success,2009,Jul,Tue,14,215.0,USA
764,VKS RF,Rokot/Briz KM | Cosmos 2451 to 2453,StatusRetired,41.8 ,Success,2009,Jul,Mon,6,86.0,Russia
765,Arianespace,Ariane 5 ECA | TerreStar-1,StatusActive,200.0 ,Success,2009,Jul,Wed,1,1192.0,France
766,ULA,"Delta IV Medium+ (4,2) | GOES-O",StatusRetired,164.0 ,Success,2009,Jun,Sat,27,1371.0,USA
767,Land Launch,Zenit-3 SLB | MEASAT 3a,StatusActive,,Success,2009,Jun,Sun,21,1310.0,Kazakhstan
768,ULA,Atlas V 421 | LRO/LCROSS,StatusActive,123.0 ,Success,2009,Jun,Thu,18,1052.0,USA
769,Northrop,Minotaur I | TacSat-3 / PharmaSat / AeroCube 3 / HawkSat I / CP6,StatusActive,40.0 ,Success,2009,May,Tue,19,1435.0,USA
770,Arianespace,Ariane 5 ECA | Herschel Space Observatory & Planck,StatusActive,200.0 ,Success,2009,May,Thu,14,792.0,France
771,NASA,Space Shuttle Atlantis | STS-125,StatusRetired,450.0 ,Success,2009,May,Mon,11,1081.0,USA
772,ULA,Delta II 7920-10C | STSS-ATRR,StatusRetired,,Success,2009,May,Tue,5,1224.0,USA
773,Sea Launch,Zenit-3 SL | Sicral-1B,StatusActive,,Success,2009,Apr,Mon,20,495.0,Pacific Ocean
774,ISRO,PSLV-CA | RISAT-2 & ANUSAT,StatusActive,21.0 ,Success,2009,Apr,Mon,20,75.0,India
775,KCST,Unha-2 | Kwangmyngsng-2,StatusRetired,,Failure,2009,Apr,Sun,5,140.0,North Korea
776,ULA,Atlas V 421 | WGS-2,StatusActive,123.0 ,Success,2009,Apr,Sat,4,31.0,USA
777,ULA,Delta II 7925 | GPS IIRM-7,StatusRetired,,Success,2009,Mar,Tue,24,514.0,USA
778,Eurockot,Rokot/Briz KM | GOCE,StatusRetired,41.8 ,Success,2009,Mar,Tue,17,861.0,Russia
779,NASA,Space Shuttle Discovery | STS-119,StatusRetired,450.0 ,Success,2009,Mar,Sun,15,1423.0,USA
780,ULA,Delta II 7925-10L | Kepler,StatusRetired,,Success,2009,Mar,Sat,7,229.0,USA
781,Land Launch,Zenit-3 SLB | Telstar-11N,StatusActive,,Success,2009,Feb,Thu,26,510.0,Kazakhstan
782,Northrop,Minotaur C (Taurus) | Orbiting Carbon Observatory,StatusActive,45.0 ,Failure,2009,Feb,Tue,24,595.0,USA
783,Arianespace,"Ariane 5 ECA | Hot Bird 10, NSS-9, Spirale-A & B",StatusActive,200.0 ,Success,2009,Feb,Thu,12,1329.0,France
784,ULA,Delta II 7320-10C | NOAA-N Prime,StatusRetired,,Success,2009,Feb,Fri,6,622.0,USA
785,ISA,Safir-1 | Omid,StatusRetired,,Success,2009,Feb,Mon,2,,Iran
786,VKS RF,Tsyklon-3 | Koronas Foton,StatusRetired,,Success,2009,Jan,Fri,30,810.0,Russia
787,MHI,"H-IIA 202 | Ibuki, Maido 1 & Others",StatusActive,90.0 ,Success,2009,Jan,Fri,23,234.0,Japan
788,ULA,Delta IV Heavy | NROL-26,StatusActive,350.0 ,Success,2009,Jan,Sun,18,167.0,USA
789,Arianespace,Ariane 5 ECA | Hot Bird 9 & Eutelsat W2M,StatusActive,200.0 ,Success,2008,Dec,Sat,20,1355.0,France
790,VKS RF,Molniya-M /Block 2BL | Cosmos 2446,StatusRetired,,Success,2008,Dec,Tue,2,299.0,Russia
791,NASA,Space Shuttle Endeavour | STS-126,StatusRetired,450.0 ,Success,2008,Nov,Sat,15,55.0,USA
792,CASC,Long March 2D | Shiyan-3 & Chuangxin-1(02),StatusActive,29.75 ,Success,2008,Nov,Wed,5,15.0,China
793,CASC,Long March 2D | Shiyan-3 & Chuangxin-1(02),StatusActive,29.75 ,Success,2008,Nov,Wed,5,15.0,China
794,CASC,Long March 3B/E | VENESAT 1,StatusActive,29.15 ,Success,2008,Oct,Wed,29,1013.0,China
795,ULA,Delta II 7420-10C | COSMO-3,StatusRetired,,Success,2008,Oct,Sat,25,148.0,USA
796,CASC,Long March 4B | Shijian-6E & F,StatusActive,64.68 ,Success,2008,Oct,Sat,25,75.0,China
797,ISRO,PSLV-XL | Chandrayaan-1,StatusActive,31.0 ,Success,2008,Oct,Wed,22,52.0,India
798,Northrop,Pegasus XL | IBEX,StatusActive,40.0 ,Success,2008,Oct,Sun,19,1067.0,USA
799,Kosmotras,Dnepr | THEOS 1,StatusRetired,29.0 ,Success,2008,Oct,Wed,1,397.0,Russia
800,SpaceX,Falcon 1 | RatSat,StatusRetired,7.0 ,Success,2008,Sep,Sun,28,1395.0,USA
801,CASC,Long March 2F/G | Shenzhou 7,StatusActive,,Success,2008,Sep,Sun,28,790.0,China
802,Sea Launch,Zenit-3 SL | Galaxy 19,StatusActive,,Success,2008,Sep,Wed,24,567.0,Pacific Ocean
803,ULA,Delta II 7420-10C | GeoEye-1,StatusRetired,,Success,2008,Sep,Sat,6,1130.0,USA
804,CASC,Long March 2C/SMA | Huanjing-1A & 1B,StatusActive,,Success,2008,Sep,Sat,6,205.0,China
805,Kosmotras,Dnepr | RapidEye 1 to 5,StatusRetired,29.0 ,Success,2008,Aug,Fri,29,435.0,Kazakhstan
806,ISA,Safir-1 | Unknown Payload,StatusRetired,,Failure,2008,Aug,Sun,17,,Iran
807,Arianespace,Ariane 5 ECA | Superbird-7 & AMC-21,StatusActive,200.0 ,Success,2008,Aug,Thu,14,1244.0,France
808,SpaceX,Falcon 1 | Flight 3,StatusRetired,7.0 ,Failure,2008,Aug,Sun,3,214.0,USA
809,VKS RF,Cosmos-3M (11K65M) | SAR-Lupe 5,StatusRetired,,Success,2008,Jul,Tue,22,160.0,Russia
810,Sea Launch,Zenit-3 SL | EchoStar XI,StatusActive,,Success,2008,Jul,Wed,16,320.0,Pacific Ocean
811,Arianespace,Ariane 5 ECA | ProtoStar-1 & Badr-6,StatusActive,200.0 ,Success,2008,Jul,Mon,7,1307.0,France
812,ULA,Delta II 7320-10C | Jason-2,StatusRetired,,Success,2008,Jun,Fri,20,466.0,USA
813,VKS RF,Cosmos-3M (11K65M) | Orbcomm Satellites,StatusRetired,,Success,2008,Jun,Thu,19,396.0,Russia
814,Arianespace,Ariane 5 ECA | Skynet 5C & Turksat 3A,StatusActive,200.0 ,Success,2008,Jun,Thu,12,1325.0,France
815,ULA,Delta II 7920H-10C | GLAST,StatusRetired,,Success,2008,Jun,Wed,11,965.0,USA
816,CASC,Long March 3B | ChinaSat 9,StatusActive,,Success,2008,Jun,Mon,9,735.0,China
817,NASA,Space Shuttle Discovery | STS-124,StatusRetired,450.0 ,Success,2008,May,Sat,31,1262.0,USA
818,CASC,Long March 4C | Fengyun-3A,StatusActive,64.68 ,Success,2008,May,Tue,27,182.0,China
819,VKS RF,"Rokot/Briz KM | Cosmos 2437 to 2439, Youbilielnyi",StatusRetired,41.8 ,Success,2008,May,Fri,23,920.0,Russia
820,Sea Launch,Zenit-3 SL | Galaxy 18,StatusActive,,Success,2008,May,Wed,21,582.0,Pacific Ocean
821,Land Launch,Zenit-3 SLB | AMOS 3,StatusActive,,Partial Failure,2008,Apr,Mon,28,300.0,Kazakhstan
822,ISRO,PSLV-CA | Cartosat-2A & Rideshares,StatusActive,21.0 ,Success,2008,Apr,Mon,28,233.0,India
823,CASC,Long March 3C | Tianlian I-01,StatusActive,20.14 ,Success,2008,Apr,Fri,25,935.0,China
824,Arianespace,Ariane 5 ECA | Star One C2 & Vinasat-1,StatusActive,200.0 ,Success,2008,Apr,Fri,18,1337.0,France
825,Northrop,Pegasus XL | C/NOFS,StatusActive,40.0 ,Success,2008,Apr,Tue,15,1021.0,USA
826,ULA,Atlas V 421 | ICO G1,StatusActive,123.0 ,Success,2008,Apr,Mon,14,1212.0,USA
827,VKS RF,Cosmos-3M (11K65M) | SAR-Lupe 4,StatusRetired,,Success,2008,Mar,Thu,27,1036.0,Russia
828,Sea Launch,Zenit-3 SL | DirecTV-11,StatusActive,,Success,2008,Mar,Wed,19,1367.0,Pacific Ocean
829,ULA,Delta II 7925 | GPS IIRM-6,StatusRetired,,Success,2008,Mar,Sat,15,370.0,USA
830,ULA,Atlas V 411 | NROL-28,StatusActive,115.0 ,Success,2008,Mar,Thu,13,602.0,USA
831,NASA,Space Shuttle Endeavour | STS-123,StatusRetired,450.0 ,Success,2008,Mar,Tue,11,388.0,USA
832,Arianespace,Ariane 5 ES | Jules Verne ATV,StatusRetired,,Success,2008,Mar,Sun,9,243.0,France
833,MHI,H-IIA 202 | Kizuna,StatusActive,90.0 ,Success,2008,Feb,Sat,23,535.0,Japan
834,NASA,Space Shuttle Atlantis | STS-122,StatusRetired,450.0 ,Success,2008,Feb,Thu,7,1185.0,USA
835,ISRO,PSLV-CA | TecSAR,StatusActive,21.0 ,Success,2008,Jan,Mon,21,225.0,India
836,Sea Launch,Zenit-3 SL | Thuraya-3,StatusActive,,Success,2008,Jan,Tue,15,708.0,Pacific Ocean
837,Arianespace,Ariane 5 GS | Rascom-QAF1 & Horizons-2,StatusRetired,,Success,2007,Dec,Fri,21,1301.0,France
838,ULA,Delta II 7925 | GPS IIRM-5,StatusRetired,,Success,2007,Dec,Thu,20,1204.0,USA
839,ULA,Atlas V 401 | NROL-24,StatusActive,109.0 ,Success,2007,Dec,Mon,10,1325.0,USA
840,ULA,Delta II 7420-10C | COSMO-2,StatusRetired,,Success,2007,Dec,Sun,9,151.0,USA
841,Arianespace,Ariane 5 ECA | Skynet 5B & Star One C1,StatusActive,200.0 ,Success,2007,Nov,Wed,14,1323.0,France
842,CASC,Long March 4C | Yaogan 3,StatusActive,64.68 ,Success,2007,Nov,Sun,11,1368.0,China
843,ULA,Delta IV Heavy | DSP-23,StatusActive,350.0 ,Success,2007,Nov,Sun,11,110.0,USA
844,VKS RF,Cosmos-3M (11K65M) | SAR-Lupe 3,StatusRetired,,Success,2007,Nov,Thu,1,51.0,Russia
845,CASC,Long March 3B | Chang'e 1,StatusActive,,Success,2007,Oct,Wed,24,605.0,China
846,VKS RF,Molniya-M /Block 2BL | Cosmos 2430,StatusRetired,,Success,2007,Oct,Tue,23,279.0,Russia
847,NASA,Space Shuttle Discovery | STS-120,StatusRetired,450.0 ,Success,2007,Oct,Tue,23,218.0,USA
848,ULA,Delta II 7925 | GPS IIRM-4,StatusRetired,,Success,2007,Oct,Wed,17,743.0,USA
849,ULA,Atlas V 421 | WSG-1,StatusActive,123.0 ,Success,2007,Oct,Thu,11,22.0,USA
850,Arianespace,Ariane 5 GS | Intelsat 11 & Optus D2,StatusRetired,,Success,2007,Oct,Fri,5,1322.0,France
851,ULA,Delta II 7925H | Dawn,StatusRetired,,Success,2007,Sep,Thu,27,694.0,USA
852,CASC,Long March 4B | CBERS-2B,StatusActive,64.68 ,Success,2007,Sep,Wed,19,206.0,China
853,ULA,Delta II 7920-10C | DigitalGlobe WorldView-1,StatusRetired,,Success,2007,Sep,Tue,18,1115.0,USA
854,MHI,H-IIA 2022 | SELENE,StatusRetired,,Success,2007,Sep,Fri,14,91.0,Japan
855,VKS RF,Cosmos-3M (11K65M) | Cosmos 2429,StatusRetired,,Success,2007,Sep,Tue,11,785.0,Russia
856,ISRO,GSLV Mk I | INSAT-4CR,StatusRetired,47.0 ,Partial Failure,2007,Sep,Sun,2,771.0,India
857,Arianespace,Ariane 5 ECA | Spaceway-3 & BSat-3A,StatusActive,200.0 ,Success,2007,Aug,Tue,14,1424.0,France
858,NASA,Space Shuttle Endeavour | STS-118,StatusRetired,450.0 ,Success,2007,Aug,Wed,8,1356.0,USA
859,ULA,Delta II 7925 | Phoenix,StatusRetired,,Success,2007,Aug,Sat,4,566.0,USA
860,CASC,Long March 3B | Chinasat-6B,StatusActive,,Success,2007,Jul,Thu,5,1208.0,China
861,VKS RF,Cosmos-3M (11K65M) | SAR-Lupe 2,StatusRetired,,Success,2007,Jul,Mon,2,1178.0,Russia
862,VKS RF,Zenit-2 | Cosmos 2428,StatusRetired,,Success,2007,Jun,Fri,29,600.0,Kazakhstan
863,Kosmotras,Dnepr | Genesis 2,StatusRetired,29.0 ,Success,2007,Jun,Thu,28,902.0,Russia
864,ULA,Atlas V 401 | NROL-30 & NOSS-3,StatusActive,109.0 ,Partial Failure,2007,Jun,Fri,15,911.0,USA
865,Kosmotras,Dnepr | TerraSAR-X,StatusRetired,29.0 ,Success,2007,Jun,Fri,15,134.0,Kazakhstan
866,IAI,Shavit-2 | Ofek-7,StatusActive,,Success,2007,Jun,Sun,10,,Israel
867,NASA,Space Shuttle Atlantis | STS-117,StatusRetired,450.0 ,Success,2007,Jun,Fri,8,1418.0,USA
868,ULA,Delta II 7420-10C | COSMO-SkyMed,StatusRetired,,Success,2007,Jun,Fri,8,154.0,USA
869,CASC,Long March 3A | SinoSat 3,StatusActive,69.7 ,Success,2007,May,Thu,31,968.0,China
870,CASC,Long March 2D | Yaogan 2 & ZDPS-1,StatusActive,29.75 ,Success,2007,May,Fri,25,432.0,China
871,CASC,Long March 3B/E | NIGCOMSAT-1,StatusActive,29.15 ,Success,2007,May,Sun,13,961.0,China
872,Arianespace,Ariane 5 ECA | Astra 1L & Galaxy 17,StatusActive,200.0 ,Success,2007,May,Fri,4,1349.0,France
