ASI,Scout G1 | San Marco 5,StatusRetired,nan,Success,1988,Mar,Fri,25,1190.0,Kenya
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1934,StatusRetired,nan,Success,1988,Mar,Tue,22,847.0,Russia
RVSN USSR,Molniya-M /Block ML | Molniya-1 n†­131,StatusRetired,nan,Success,1988,Mar,Thu,17,1255.0,Russia
RVSN USSR,Vostok-2M | IRS-1A,StatusRetired,nan,Success,1988,Mar,Thu,17,403.0,Kazakhstan
RVSN USSR,Tsyklon-3 | Cosmos 1933,StatusRetired,nan,Success,1988,Mar,Tue,15,1129.0,Russia
RVSN USSR,Tsyklon-2 | Cosmos 1932,StatusRetired,nan,Success,1988,Mar,Mon,14,861.0,Kazakhstan
Arianespace,"Ariane 3 | Spacenet 3R, Telecom 1C",StatusRetired,nan,Success,1988,Mar,Fri,11,1408.0,France
RVSN USSR,Molniya-M /Block ML | Molniya-1 n†­130,StatusRetired,nan,Success,1988,Mar,Fri,11,398.0,Kazakhstan
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1924 to 1931,StatusRetired,nan,Success,1988,Mar,Fri,11,18.0,Russia
CASC,Long March 3 | DFH-2A-T2,StatusRetired,nan,Success,1988,Mar,Mon,7,761.0,China
RVSN USSR,Molniya-M /Block 2BL | Cosmos 1922,StatusRetired,nan,Success,1988,Feb,Fri,26,571.0,Russia
MHI,H-I UM-129A (9SO) | Sakura 3A,StatusRetired,nan,Success,1988,Feb,Fri,19,605.0,Japan
General Dynamics,Atlas-E/F Star-37S-ISS | DMSP 5D-2/F9,StatusRetired,nan,Success,1988,Feb,Wed,3,353.0,USA
RVSN USSR,Tsyklon-3 | Meteor-2 n†­17,StatusRetired,nan,Success,1988,Jan,Sat,30,659.0,Russia
RVSN USSR,Tsyklon-3 | Cosmos 1909 to 1914,StatusRetired,nan,Success,1988,Jan,Fri,15,229.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1904,StatusRetired,nan,Success,1987,Dec,Wed,23,1222.0,Russia
RVSN USSR,Molniya-M /Block 2BL | Cosmos 1903,StatusRetired,nan,Success,1987,Dec,Mon,21,1355.0,Russia
RVSN USSR,Cosmos-3MRB (65MRB) | BOR-4 Shuttle,StatusRetired,nan,Success,1987,Dec,Sun,20,nan,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1902,StatusRetired,nan,Success,1987,Dec,Tue,15,810.0,Russia
RVSN USSR,Tsyklon-2 | Cosmos 1900,StatusRetired,nan,Success,1987,Dec,Sat,12,340.0,Kazakhstan
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1898,StatusRetired,nan,Success,1987,Dec,Tue,1,855.0,Russia
Martin Marietta,Titan 34D | DSP-13,StatusRetired,nan,Success,1987,Nov,Sun,29,207.0,USA
Arianespace,Ariane 2 | TVSAT-1,StatusRetired,nan,Success,1987,Nov,Sat,21,139.0,France
Martin Marietta,Titan 34D | USA-27 (KH-11),StatusRetired,nan,Success,1987,Oct,Mon,26,1292.0,USA
RVSN USSR,Tsyklon-3 | Cosmos 1892,StatusRetired,nan,Success,1987,Oct,Tue,20,548.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1891,StatusRetired,nan,Success,1987,Oct,Wed,14,755.0,Russia
RVSN USSR,Tsyklon-2 | Cosmos 1890,StatusRetired,nan,Success,1987,Oct,Sat,10,1308.0,Kazakhstan
Arianespace,"Ariane 3 | Aussat-A3, Eutelsat 1-F4",StatusRetired,nan,Success,1987,Sep,Wed,16,45.0,France
CASC,Long March 2C | FSW-1 No.1,StatusActive,30.8 ,Success,1987,Sep,Wed,9,435.0,China
RVSN USSR,Tsyklon-3 | Cosmos 1875 to 1880,StatusRetired,nan,Success,1987,Sep,Mon,7,1430.0,Russia
RVSN USSR,Zenit-2 | Cosmos 1873,StatusRetired,nan,Success,1987,Aug,Fri,28,500.0,Kazakhstan
RVSN USSR,Cosmos-3MRB (65MRB) | BOR-5 Shuttle,StatusRetired,nan,Success,1987,Aug,Thu,27,nan,Russia
MHI,H-I UM-129A (9SO) | Kiku 5,StatusRetired,nan,Success,1987,Aug,Thu,27,560.0,Japan
RVSN USSR,Tsyklon-3 | Meteor-2 n†­16,StatusRetired,nan,Success,1987,Aug,Tue,18,146.0,Russia
CASC,Long March 2C | FSW-0 No.9,StatusActive,30.8 ,Success,1987,Aug,Wed,5,399.0,China
RVSN USSR,Zenit-2 | Cosmos 1871,StatusRetired,nan,Success,1987,Aug,Sat,1,239.0,Kazakhstan
RVSN USSR,Tsyklon-3 | Cosmos 1869,StatusRetired,nan,Success,1987,Jul,Thu,16,265.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1868,StatusRetired,nan,Success,1987,Jul,Tue,14,840.0,Russia
RVSN USSR,Tsyklon-2 | Cosmos 1867,StatusRetired,nan,Success,1987,Jul,Fri,10,935.0,Kazakhstan
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1864,StatusRetired,nan,Success,1987,Jul,Mon,6,1319.0,Russia
RVSN USSR,Tsyklon-3 | Cosmos 1862,StatusRetired,nan,Success,1987,Jul,Wed,1,1175.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1861,StatusRetired,nan,Success,1987,Jun,Tue,23,457.0,Russia
General Dynamics,Atlas-E/F Star-37S-ISS | DMSP 5D-2/F8,StatusRetired,nan,Success,1987,Jun,Sat,20,154.0,USA
RVSN USSR,Tsyklon-2 | Cosmos 1860,StatusRetired,nan,Success,1987,Jun,Thu,18,1293.0,Kazakhstan
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1852 to 1859,StatusRetired,nan,Success,1987,Jun,Tue,16,1071.0,Russia
RVSN USSR,Molniya-M /Block 2BL | Cosmos 1851,StatusRetired,nan,Success,1987,Jun,Fri,12,460.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1850,StatusRetired,nan,Success,1987,Jun,Tue,9,885.0,Russia
RVSN USSR,Molniya-M /Block 2BL | Cosmos 1849,StatusRetired,nan,Success,1987,Jun,Thu,4,1130.0,Russia
RVSN USSR,Energiya/Polyus | Polyus Space Station,StatusRetired,"5,000.0 ",Success,1987,May,Fri,15,1050.0,Kazakhstan
General Dynamics,Atlas-H MSD | NOSS-9,StatusRetired,nan,Success,1987,May,Fri,15,945.0,USA
RVSN USSR,Zenit-2 | Cosmos 1844,StatusRetired,nan,Success,1987,May,Wed,13,340.0,Kazakhstan
RVSN USSR,Tsyklon-3 | Cosmos 1842,StatusRetired,nan,Success,1987,Apr,Sun,26,1439.0,Russia
RVSN USSR,Tsyklon-2 | Cosmos 1834,StatusRetired,nan,Success,1987,Apr,Wed,8,231.0,Kazakhstan
General Dynamics,Atlas-G Centaur-D1AR | FLTSATCOM-6,StatusRetired,nan,Failure,1987,Mar,Thu,26,1282.0,USA
ISRO,ASLV | SROSS-A,StatusRetired,nan,Failure,1987,Mar,Tue,24,399.0,India
RVSN USSR,Zenit-2 | Cosmos 1833,StatusRetired,nan,Success,1987,Mar,Wed,18,510.0,Kazakhstan
RVSN USSR,Tsyklon-3 | Cosmos 1827 to 1832,StatusRetired,nan,Success,1987,Mar,Fri,13,792.0,Russia
RVSN USSR,Tsyklon-3 | Cosmos 1825,StatusRetired,nan,Success,1987,Mar,Tue,3,902.0,Russia
RVSN USSR,Tsyklon-3 | Cosmos 1823,StatusRetired,nan,Success,1987,Feb,Fri,20,283.0,Russia
MHI,N-II | Momo 1a,StatusRetired,nan,Success,1987,Feb,Thu,19,83.0,Japan
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1821,StatusRetired,nan,Success,1987,Feb,Wed,18,833.0,Russia
RVSN USSR,Zenit-2 | Cosmos 1820,StatusRetired,nan,Success,1987,Feb,Sat,14,510.0,Kazakhstan
Martin Marietta,Titan III(34)B Agena-D | Quasar 7,StatusRetired,nan,Success,1987,Feb,Thu,12,0.0,USA
ISAS,Mu-III S2 | Ginga,StatusRetired,nan,Success,1987,Feb,Thu,5,390.0,Japan
RVSN USSR,Tsyklon-2 | Cosmos 1818,StatusRetired,nan,Success,1987,Feb,Sun,1,1410.0,Kazakhstan
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1816,StatusRetired,nan,Partial Failure,1987,Jan,Thu,29,374.0,Russia
RVSN USSR,Molniya-M /Block ML | Molniya-3 n†­129,StatusRetired,nan,Success,1987,Jan,Thu,22,966.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1815,StatusRetired,nan,Success,1987,Jan,Thu,22,420.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1814,StatusRetired,nan,Success,1987,Jan,Wed,21,550.0,Russia
RVSN USSR,Tsyklon-3 | Cosmos 1812,StatusRetired,nan,Success,1987,Jan,Wed,14,544.0,Russia
RVSN USSR,Tsyklon-3 | Meteor-2 n†­15,StatusRetired,nan,Success,1987,Jan,Mon,5,79.0,Russia
RVSN USSR,Molniya-M /Block ML | Molniya-1 n†­128,StatusRetired,nan,Success,1986,Dec,Fri,26,925.0,Russia
RVSN USSR,Cosmos-3MRB (65MRB) | BOR-5 Shuttle,StatusRetired,nan,Success,1986,Dec,Thu,25,1439.0,Russia
RVSN USSR,Tsyklon-3 | Cosmos 1809,StatusRetired,nan,Success,1986,Dec,Thu,18,nan,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1808,StatusRetired,nan,Success,1986,Dec,Wed,17,1022.0,Russia
RVSN USSR,Molniya-M /Block 2BL | Cosmos 1806,StatusRetired,nan,Success,1986,Dec,Fri,12,1115.0,Russia
RVSN USSR,Tsyklon-3 | Cosmos 1805,StatusRetired,nan,Success,1986,Dec,Wed,10,450.0,Russia
General Dynamics,Atlas-G Centaur-D1AR | FLTSATCOM-7,StatusRetired,nan,Success,1986,Dec,Fri,5,150.0,USA
RVSN USSR,Tsyklon-3 | Cosmos 1803,StatusRetired,nan,Success,1986,Dec,Tue,2,420.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1802,StatusRetired,nan,Success,1986,Nov,Mon,24,1303.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1794 to 1801,StatusRetired,nan,Success,1986,Nov,Fri,21,120.0,Russia
RVSN USSR,Molniya-M /Block 2BL | Cosmos 1793,StatusRetired,nan,Success,1986,Nov,Thu,20,729.0,Russia
RVSN USSR,Molniya-M /Block ML | Molniya-1 n†­127,StatusRetired,nan,Success,1986,Nov,Sat,15,1295.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1791,StatusRetired,nan,Success,1986,Nov,Thu,13,370.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1788,StatusRetired,nan,Success,1986,Oct,Mon,27,760.0,Russia
RVSN USSR,Zenit-2 | Cosmos 1786 & EPN n†­3,StatusRetired,nan,Success,1986,Oct,Wed,22,480.0,Kazakhstan
RVSN USSR,Molniya-M /Block ML | Molniya-3 n†­126,StatusRetired,nan,Success,1986,Oct,Mon,20,529.0,Russia
RVSN USSR,Molniya-M /Block 2BL | Cosmos 1785,StatusRetired,nan,Success,1986,Oct,Wed,15,569.0,Russia
RVSN USSR,Tsyklon-3 | Cosmos 1786 to 1791,StatusRetired,nan,Failure,1986,Oct,Wed,15,324.0,Russia
CASC,Long March 2C | FSW-0 No.8,StatusActive,30.8 ,Success,1986,Oct,Mon,6,340.0,China
RVSN USSR,Molniya-M /Block 2BL | Cosmos 1783,StatusRetired,nan,Partial Failure,1986,Oct,Fri,3,785.0,Russia
RVSN USSR,Tsyklon-3 | Cosmos 1782,StatusRetired,nan,Success,1986,Sep,Tue,30,1113.0,Russia
General Dynamics,Atlas-E/F Star-37S-ISS | NOAA-G,StatusRetired,nan,Success,1986,Sep,Wed,17,952.0,USA
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1777,StatusRetired,nan,Success,1986,Sep,Wed,10,105.0,Russia
RVSN USSR,Molniya-M /Block ML | Molniya-1 n†­125,StatusRetired,nan,Success,1986,Sep,Fri,5,552.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1776,StatusRetired,nan,Success,1986,Sep,Wed,3,540.0,Russia
RVSN USSR,Molniya-M /Block 2BL | Cosmos 1774,StatusRetired,nan,Success,1986,Aug,Thu,28,482.0,Russia
RVSN USSR,Tsyklon-2 | Cosmos 1771,StatusRetired,nan,Success,1986,Aug,Wed,20,778.0,Kazakhstan
MHI,"H-I (9 SO) | Fuji 1a, Jindai & Ajisai",StatusRetired,nan,Success,1986,Aug,Tue,12,1245.0,Japan
RVSN USSR,Tsyklon-2 | Cosmos 1769,StatusRetired,nan,Success,1986,Aug,Mon,4,308.0,Kazakhstan
RVSN USSR,Molniya-M /Block ML | Molniya-1 n†­124,StatusRetired,nan,Success,1986,Jul,Wed,30,905.0,Russia
RVSN USSR,Zenit-2 | Cosmos 1767,StatusRetired,nan,Success,1986,Jul,Wed,30,510.0,Kazakhstan
RVSN USSR,Tsyklon-3 | Cosmos 1766,StatusRetired,nan,Success,1986,Jul,Mon,28,1268.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1763,StatusRetired,nan,Partial Failure,1986,Jul,Wed,16,261.0,Russia
RVSN USSR,Molniya-M /Block 2BL | Cosmos 1761,StatusRetired,nan,Success,1986,Jul,Sat,5,76.0,Russia
RVSN USSR,Molniya-M /Block ML | Molniya-3 n†­123,StatusRetired,nan,Success,1986,Jun,Thu,19,1269.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1759,StatusRetired,nan,Success,1986,Jun,Wed,18,1203.0,Russia
RVSN USSR,Tsyklon-3 | Cosmos 1758,StatusRetired,nan,Success,1986,Jun,Thu,12,282.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1748 to 1755,StatusRetired,nan,Success,1986,Jun,Fri,6,237.0,Russia
Arianespace,Ariane 2 | Intelsat-5A 14,StatusRetired,nan,Failure,1986,May,Sat,31,53.0,France
RVSN USSR,Tsyklon-3 | Meteor-2 n†­14,StatusRetired,nan,Success,1986,May,Tue,27,569.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1745,StatusRetired,nan,Success,1986,May,Fri,23,774.0,Russia
RVSN USSR,Tsyklon-3 | Cosmos 1743,StatusRetired,nan,Success,1986,May,Thu,15,266.0,Russia
RVSN USSR,Molniya-M /Block ML | Molniya-3 n†­122,StatusRetired,nan,Success,1986,Apr,Fri,18,1190.0,Russia
Martin Marietta,Titan 34D | KH-9,StatusRetired,nan,Failure,1986,Apr,Fri,18,1125.0,USA
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1741,StatusRetired,nan,Success,1986,Apr,Thu,17,1262.0,Russia
Arianespace,"Ariane 3 | GStar-2, Brasilsat-A2",StatusRetired,nan,Success,1986,Mar,Fri,28,1410.0,France
RVSN USSR,Tsyklon-2 | Cosmos 1737,StatusRetired,nan,Success,1986,Mar,Tue,25,1166.0,Kazakhstan
RVSN USSR,Tsyklon-2 | Cosmos 1736,StatusRetired,nan,Success,1986,Mar,Fri,21,605.0,Kazakhstan
RVSN USSR,Tsyklon-2 | Cosmos 1735,StatusRetired,nan,Success,1986,Feb,Thu,27,104.0,Kazakhstan
Arianespace,Ariane 1 | SPOT-1 & Viking,StatusRetired,nan,Success,1986,Feb,Sat,22,104.0,France
RVSN USSR,Tsyklon-3 | Cosmos 1733,StatusRetired,nan,Success,1986,Feb,Wed,19,1384.0,Russia
MHI,N-II Star-37E | Yuri 2b,StatusRetired,nan,Success,1986,Feb,Wed,12,475.0,Japan
RVSN USSR,Tsyklon-3 | Cosmos 1732,StatusRetired,nan,Success,1986,Feb,Tue,11,416.0,Russia
General Dynamics,Atlas-H MSD | NOSS-8,StatusRetired,nan,Success,1986,Feb,Sun,9,606.0,USA
RVSN USSR,Molniya-M /Block 2BL | Cosmos 1729,StatusRetired,nan,Success,1986,Feb,Sat,1,1091.0,Russia
CASC,Long March 3 | DFH-2A-T1,StatusRetired,nan,Success,1986,Feb,Sat,1,747.0,China
NASA,Space Shuttle Challenger | STS-51-L,StatusRetired,450.0 ,Failure,1986,Jan,Tue,28,998.0,USA
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1727,StatusRetired,nan,Success,1986,Jan,Thu,23,1132.0,Russia
RVSN USSR,Tsyklon-3 | Cosmos 1726,StatusRetired,nan,Success,1986,Jan,Fri,17,441.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1725,StatusRetired,nan,Success,1986,Jan,Thu,16,698.0,Russia
NASA,Space Shuttle Columbia | STS-61-C,StatusRetired,450.0 ,Success,1986,Jan,Sun,12,715.0,USA
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1716 to 1723,StatusRetired,nan,Success,1986,Jan,Thu,9,168.0,Russia
RVSN USSR,Zenit-2 | Cosmos 1714,StatusRetired,nan,Partial Failure,1985,Dec,Sat,28,556.0,Kazakhstan
RVSN USSR,Tsyklon-3 | Meteor-2 n†­13,StatusRetired,nan,Success,1985,Dec,Thu,26,110.0,Russia
RVSN USSR,Molniya-M /Block ML | Molniya-3 n†­121,StatusRetired,nan,Success,1985,Dec,Tue,24,1136.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1709,StatusRetired,nan,Success,1985,Dec,Thu,19,526.0,Russia
RVSN USSR,Tsyklon-3 | Cosmos 1707,StatusRetired,nan,Success,1985,Dec,Thu,12,951.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1704,StatusRetired,nan,Success,1985,Nov,Thu,28,792.0,Russia
NASA,Space Shuttle Atlantis | STS-61-B,StatusRetired,450.0 ,Success,1985,Nov,Wed,27,29.0,USA
RVSN USSR,Tsyklon-3 | Cosmos 1703,StatusRetired,nan,Success,1985,Nov,Fri,22,1340.0,Russia
RVSN USSR,Molniya-M /Block 2BL | Cosmos 1701,StatusRetired,nan,Success,1985,Nov,Sat,9,505.0,Russia
NASA,Space Shuttle Challenger | STS-61-A,StatusRetired,450.0 ,Success,1985,Nov,Wed,6,1020.0,USA
RVSN USSR,Molniya-M /Block ML | Molniya-1 n†­120,StatusRetired,nan,Success,1985,Oct,Mon,28,1044.0,Russia
RVSN USSR,Tsyklon-3 | Meteor-3 n†­1,StatusRetired,nan,Success,1985,Oct,Thu,24,150.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Parouss n†­50,StatusRetired,nan,Failure,1985,Oct,Wed,23,1044.0,Russia
RVSN USSR,Molniya-M /Block ML | Molniya-1 n†­119,StatusRetired,nan,Success,1985,Oct,Wed,23,42.0,Kazakhstan
RVSN USSR,Molniya-M /Block 2BL | Cosmos 1698,StatusRetired,nan,Success,1985,Oct,Tue,22,1224.0,Russia
RVSN USSR,Zenit-2 | Cosmos 1697,StatusRetired,nan,Success,1985,Oct,Tue,22,420.0,Kazakhstan
CASC,Long March 2C | FSW-0 No.7,StatusActive,30.8 ,Success,1985,Oct,Mon,21,304.0,China
RVSN USSR,Tsyklon-3 | Cosmos 1690 to 1695,StatusRetired,nan,Success,1985,Oct,Wed,9,1295.0,Russia
General Dynamics,Atlas-E/F SGS-2 | GPS-11,StatusRetired,nan,Success,1985,Oct,Wed,9,173.0,USA
NASA,Space Shuttle Atlantis | STS-51-J,StatusRetired,450.0 ,Success,1985,Oct,Thu,3,915.0,USA
RVSN USSR,Molniya-M /Block ML | Molniya-3 n†­118,StatusRetired,nan,Success,1985,Oct,Thu,3,453.0,Russia
RVSN USSR,Vostok-2M | Cosmos 1689,StatusRetired,nan,Success,1985,Oct,Thu,3,348.0,Kazakhstan
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1688,StatusRetired,nan,Success,1985,Oct,Wed,2,540.0,Russia
RVSN USSR,Molniya-M /Block 2BL | Cosmos 1687,StatusRetired,nan,Success,1985,Sep,Mon,30,1163.0,Russia
General Dynamics,Atlas-G Centaur-D1AR | Intelsat V -512,StatusRetired,nan,Success,1985,Sep,Sat,28,1397.0,USA
RVSN USSR,Molniya-M /Block 2BL | Cosmos 1684,StatusRetired,nan,Success,1985,Sep,Tue,24,78.0,Russia
RVSN USSR,Tsyklon-2 | Cosmos 1682,StatusRetired,nan,Success,1985,Sep,Thu,19,92.0,Kazakhstan
Arianespace,"Ariane 3 | ECS 3, Spacenet 3",StatusRetired,nan,Failure,1985,Sep,Thu,12,1406.0,France
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1680,StatusRetired,nan,Success,1985,Sep,Wed,4,1025.0,Russia
Martin Marietta,Titan 34D | KH-11,StatusRetired,nan,Failure,1985,Aug,Wed,28,1280.0,USA
NASA,Space Shuttle Discovery | STS-51-I,StatusRetired,450.0 ,Success,1985,Aug,Tue,27,658.0,USA
RVSN USSR,Tsyklon-2 | Cosmos 1677,StatusRetired,nan,Success,1985,Aug,Fri,23,1353.0,Kazakhstan
RVSN USSR,Molniya-M /Block ML | Molniya-1 n†­117,StatusRetired,nan,Success,1985,Aug,Thu,22,1168.0,Russia
ISAS,Mu-III S2 | Suisei,StatusRetired,nan,Success,1985,Aug,Sun,18,1413.0,Japan
RVSN USSR,Tsyklon-3 | Cosmos 1674,StatusRetired,nan,Success,1985,Aug,Thu,8,705.0,Russia
RVSN USSR,Tsyklon-2 | Cosmos 1670,StatusRetired,nan,Success,1985,Aug,Thu,1,336.0,Kazakhstan
NASA,Space Shuttle Challenger | STS-51-F,StatusRetired,450.0 ,Success,1985,Jul,Thu,25,1260.0,USA
RVSN USSR,Molniya-M /Block ML | Molniya-3 n†­116,StatusRetired,nan,Success,1985,Jul,Wed,17,65.0,Russia
RVSN USSR,Tsyklon-3 | Cosmos 1666,StatusRetired,nan,Success,1985,Jul,Mon,8,1420.0,Russia
Arianespace,Ariane 1 | Giotto,StatusRetired,nan,Success,1985,Jul,Tue,2,683.0,France
General Dynamics,Atlas-G Centaur-D1AR | Intelsat V -511,StatusRetired,nan,Success,1985,Jun,Sun,30,44.0,USA
RVSN USSR,Zenit-2 | EPN 03.0694 n†­2,StatusRetired,nan,Failure,1985,Jun,Fri,21,509.0,Kazakhstan
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1662,StatusRetired,nan,Success,1985,Jun,Wed,19,690.0,Russia
RVSN USSR,Molniya-M /Block 2BL | Cosmos 1661,StatusRetired,nan,Success,1985,Jun,Tue,18,40.0,Russia
NASA,Space Shuttle Discovery | STS-51-G,StatusRetired,450.0 ,Success,1985,Jun,Mon,17,693.0,USA
RVSN USSR,Tsyklon-3 | Cosmos 1660,StatusRetired,nan,Success,1985,Jun,Fri,14,636.0,Russia
RVSN USSR,Molniya-M /Block 2BL | Cosmos 1675,StatusRetired,nan,Success,1985,Jun,Wed,12,909.0,Russia
RVSN USSR,Molniya-M /Block 2BL | Cosmos 1658,StatusRetired,nan,Success,1985,Jun,Tue,11,866.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1655,StatusRetired,nan,Success,1985,May,Thu,30,74.0,Russia
RVSN USSR,Molniya-M /Block ML | Molniya-3 n†­115,StatusRetired,nan,Success,1985,May,Wed,29,460.0,Russia
Arianespace,"Ariane 3 | GStar-1, Telecom 1B",StatusRetired,nan,Success,1985,May,Wed,8,75.0,France
NASA,Space Shuttle Challenger | STS-51-B,StatusRetired,450.0 ,Success,1985,May,Mon,6,962.0,USA
RVSN USSR,Molniya-M /Block SO-L | Prognoz n†­10,StatusRetired,nan,Success,1985,Apr,Fri,26,nan,Kazakhstan
RVSN USSR,Tsyklon-2 | Cosmos 1646,StatusRetired,nan,Success,1985,Apr,Thu,18,1300.0,Kazakhstan
RVSN USSR,Cosmos-3MRB (65MRB) | BOR-5 Shuttle,StatusRetired,nan,Success,1985,Apr,Wed,17,nan,Russia
RVSN USSR,Zenit-2 | EPN 03.0694 n†­1,StatusRetired,nan,Failure,1985,Apr,Sat,13,480.0,Kazakhstan
NASA,Space Shuttle Discovery | STS-51-D,StatusRetired,450.0 ,Success,1985,Apr,Fri,12,839.0,USA
General Dynamics,Atlas-G Centaur-D1AR | Intelsat V -510,StatusRetired,nan,Success,1985,Mar,Fri,22,1435.0,USA
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1635 to 1642,StatusRetired,nan,Success,1985,Mar,Thu,21,8.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1634,StatusRetired,nan,Success,1985,Mar,Thu,14,69.0,Russia
General Dynamics,Atlas-E/F OIS | Geosat,StatusRetired,nan,Success,1985,Mar,Wed,13,120.0,USA
RVSN USSR,Tsyklon-3 | Cosmos 1633,StatusRetired,nan,Success,1985,Mar,Tue,5,939.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1631,StatusRetired,nan,Success,1985,Feb,Wed,27,776.0,Russia
Arianespace,"Ariane 3 | Arabsat-1A, Brasilsat-A1",StatusRetired,nan,Success,1985,Feb,Fri,8,1402.0,France
Martin Marietta,Titan III(34)B Agena-D | Quasar 6,StatusRetired,nan,Success,1985,Feb,Fri,8,nan,USA
ISAS,Mu-III S2 | Sakigake,StatusRetired,nan,Success,1985,Feb,Thu,7,1166.0,Japan
RVSN USSR,Tsyklon-3 | Meteor-2 n†­12,StatusRetired,nan,Success,1985,Feb,Wed,6,1305.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1627,StatusRetired,nan,Success,1985,Feb,Fri,1,1176.0,Russia
NASA,Space Shuttle Discovery | STS-51-C,StatusRetired,450.0 ,Success,1985,Jan,Thu,24,1190.0,USA
RVSN USSR,Tsyklon-3 | Cosmos 1626,StatusRetired,nan,Success,1985,Jan,Thu,24,1005.0,Russia
RVSN USSR,Tsyklon-2 | Cosmos 1625,StatusRetired,nan,Success,1985,Jan,Wed,23,1198.0,Kazakhstan
RVSN USSR,Molniya-M /Block ML | Molniya-3 n†­114,StatusRetired,nan,Success,1985,Jan,Wed,16,382.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1624,StatusRetired,nan,Success,1985,Jan,Tue,15,1066.0,Russia
RVSN USSR,Tsyklon-3 | Cosmos 1617 to 1622,StatusRetired,nan,Success,1985,Jan,Tue,15,891.0,Russia
Martin Marietta,Titan 34D | DSP-12,StatusRetired,nan,Success,1984,Dec,Sat,22,2.0,USA
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1615,StatusRetired,nan,Success,1984,Dec,Thu,20,780.0,Russia
RVSN USSR,Cosmos-3MRB (65MRB) | Cosmos 1614 (BOR-4 Space Shuttle),StatusRetired,nan,Success,1984,Dec,Wed,19,235.0,Russia
RVSN USSR,Molniya-M /Block ML | Molniya-1 n†­113,StatusRetired,nan,Success,1984,Dec,Fri,14,1240.0,Russia
General Dynamics,Atlas-E/F Star-37S-ISS | NOAA-F,StatusRetired,nan,Success,1984,Dec,Wed,12,642.0,USA
Martin Marietta,Titan 34D | USA-6 (KH-11),StatusRetired,nan,Success,1984,Dec,Tue,4,1083.0,USA
RVSN USSR,Tsyklon-3 | Meteor-3 n†­1a,StatusRetired,nan,Partial Failure,1984,Nov,Tue,27,862.0,Russia
RVSN USSR,Cosmos-3M (11K65M) | Cosmos 1610,StatusRetired,nan,Success,1984,Nov,Thu,15,400.0,Russia
Arianespace,"Ariane 3 | Spacenet 2, MARECS-2",StatusRetired,nan,Success,1984,Nov,Sat,10,74.0,France
NASA,Space Shuttle Discovery | STS-51-A,StatusRetired,450.0 ,Success,1984,Nov,Thu,8,735.0,USA
RVSN USSR,Tsyklon-2 | Cosmos 1607,StatusRetired,nan,Success,1984,Oct,Wed,31,749.0,Kazakhstan
RVSN USSR,Tsyklon-3 | Cosmos 1606,StatusRetired,nan,Success,1984,Oct,Thu,18,1066.0,Russia
